ts,track_id,class,conf,world_x_ft,world_y_ft
1761746821,1,cutebot,0.5024029612541199,0.801271378993988,1.1511569023132324
1761746821,1,cutebot,0.5566715598106384,0.7997756004333496,1.141598105430603
1761746821,1,cutebot,0.5852257013320923,0.8008010387420654,1.1433916091918945
1761746822,1,cutebot,0.5719274878501892,0.8021056056022644,1.1527994871139526
1761746822,1,cutebot,0.4781093895435333,0.7954625487327576,1.1403223276138306
1761746822,1,cutebot,0.5526106357574463,0.7951810359954834,1.1396880149841309
1761746823,1,cutebot,0.5624383091926575,0.7954788208007812,1.1412768363952637
1761746823,1,cutebot,0.5724121332168579,0.7954118847846985,1.142014503479004
1761746823,1,cutebot,0.6348015069961548,0.7982506155967712,1.1455689668655396
1761746824,1,cutebot,0.620499849319458,0.7987335324287415,1.1434729099273682
1761746824,1,cutebot,0.4959656298160553,0.7990246415138245,1.1406797170639038
1761746824,1,cutebot,0.5387529134750366,0.7993465662002563,1.1429165601730347
1761746825,1,cutebot,0.5204325318336487,0.8002434968948364,1.1471261978149414
1761746825,1,cutebot,0.6048563122749329,0.7967033982276917,1.1517760753631592
1761746826,1,cutebot,0.5630975365638733,0.7976108193397522,1.1588175296783447
1761746826,1,cutebot,0.5940823554992676,0.7975826263427734,1.1540547609329224
1761746826,1,cutebot,0.5591232180595398,0.7977311611175537,1.1519895792007446
1761746827,1,cutebot,0.6314979195594788,0.7978208661079407,1.1481659412384033
1761746827,1,cutebot,0.5471453666687012,0.7958277463912964,1.1384996175765991
1761746828,1,cutebot,0.5903719663619995,0.7964233160018921,1.1352736949920654
1761746828,1,cutebot,0.5951932072639465,0.7962284088134766,1.1290369033813477
1761746828,1,cutebot,0.5824589133262634,0.7988638877868652,1.136244535446167
1761746829,1,cutebot,0.6189818382263184,0.8006089329719543,1.1429795026779175
1761746829,1,cutebot,0.617411732673645,0.8013151288032532,1.1456072330474854
1761746829,1,cutebot,0.6092252135276794,0.8017796277999878,1.1457750797271729
1761746830,1,cutebot,0.5562313795089722,0.8012094497680664,1.1543724536895752
1761746830,1,cutebot,0.6187373995780945,0.797392725944519,1.1549944877624512
1761746831,1,cutebot,0.6022124290466309,0.7940312623977661,1.1464813947677612
1761746831,1,cutebot,0.6002399921417236,0.7924960851669312,1.1384433507919312
1761746831,1,cutebot,0.5936840176582336,0.792394757270813,1.1434742212295532
1761746832,1,cutebot,0.6311545372009277,0.7930423021316528,1.144494652748108
1761746832,1,cutebot,0.4965329170227051,0.7935287356376648,1.1417138576507568
1761746833,1,cutebot,0.5212350487709045,0.79200279712677,1.1345239877700806
1761746833,1,cutebot,0.650754988193512,0.7976635098457336,1.154766321182251
1761746834,1,cutebot,0.6517548561096191,0.7992174625396729,1.1608946323394775
1761746834,1,cutebot,0.6090623736381531,0.7989788055419922,1.1573195457458496
1761746835,1,cutebot,0.5520553588867188,0.7982913851737976,1.1592062711715698
1761746835,1,cutebot,0.5862613320350647,0.796597957611084,1.1579068899154663
1761746836,1,cutebot,0.592841386795044,0.802142322063446,1.1687434911727905
1761746836,1,cutebot,0.5596923828125,0.8027535676956177,1.164501428604126
1761746836,1,cutebot,0.4862850606441498,0.8024196028709412,1.1585983037948608
1761746837,1,cutebot,0.47106611728668213,0.8028958439826965,1.1525160074234009
1761746837,1,cutebot,0.4889575242996216,0.8004119992256165,1.1422959566116333
1761746838,1,cutebot,0.6723074316978455,0.7988205552101135,1.1442400217056274
1761746838,1,cutebot,0.6654892563819885,0.7984127998352051,1.1454874277114868
1761746839,1,cutebot,0.6585831642150879,0.7979883551597595,1.144291639328003
1761746839,1,cutebot,0.5141807794570923,0.800421416759491,1.1547006368637085
1761746839,1,cutebot,0.5822259783744812,0.8008817434310913,1.1538043022155762
1761746840,1,cutebot,0.561811089515686,0.799243152141571,1.1512746810913086
1761746840,1,cutebot,0.5242264866828918,0.7987740635871887,1.1519395112991333
1761746841,1,cutebot,0.423766553401947,0.7952621579170227,1.148880124092102
1761746841,1,cutebot,0.48761677742004395,0.7943722009658813,1.1416901350021362
1761746841,1,cutebot,0.528178870677948,0.7944583296775818,1.1390718221664429
1761746842,1,cutebot,0.5182695388793945,0.7966632843017578,1.1383203268051147
1761746842,1,cutebot,0.542306125164032,0.7982878088951111,1.1380270719528198
1761746843,1,cutebot,0.6522476673126221,0.8000572919845581,1.1540969610214233
1761746843,1,cutebot,0.6402794718742371,0.8013495802879333,1.1577513217926025
1761746843,1,cutebot,0.6642425060272217,0.8012906908988953,1.152699589729309
1761746844,1,cutebot,0.6066405773162842,0.8010342717170715,1.1668343544006348
1761746844,1,cutebot,0.6265344619750977,0.8006008863449097,1.1679999828338623
1761746845,1,cutebot,0.577871561050415,0.8014088273048401,1.1703797578811646
1761746845,1,cutebot,0.5792849063873291,0.8006179928779602,1.1645537614822388
1761746845,1,cutebot,0.5516189932823181,0.7995618581771851,1.1591119766235352
1761746846,1,cutebot,0.5053259134292603,0.798433780670166,1.1509522199630737
1761746846,1,cutebot,0.4763234257698059,0.7980805039405823,1.14303719997406
1761746847,1,cutebot,0.6681573987007141,0.7977879047393799,1.1458446979522705
1761746847,1,cutebot,0.6164763569831848,0.7982474565505981,1.142650842666626
1761746847,1,cutebot,0.6092392802238464,0.799075186252594,1.1400980949401855
1761746848,1,cutebot,0.5435056686401367,0.7988976836204529,1.144532322883606
1761746848,1,cutebot,0.5479971766471863,0.8007161021232605,1.1444746255874634
1761746849,1,cutebot,0.607953667640686,0.7986111640930176,1.1495176553726196
1761746849,1,cutebot,0.5974846482276917,0.797947883605957,1.1535553932189941
1761746849,1,cutebot,0.6230879426002502,0.799167811870575,1.150567889213562
1761746850,1,cutebot,0.637089729309082,0.7997176647186279,1.154360294342041
1761746850,1,cutebot,0.6130050420761108,0.7993151545524597,1.1540032625198364
1761746850,1,cutebot,0.6204475164413452,0.79876309633255,1.1524600982666016
1761746851,1,cutebot,0.6271706223487854,0.7980647683143616,1.1509485244750977
1761746851,1,cutebot,0.6466215252876282,0.7972794771194458,1.145350456237793
1761746852,1,cutebot,0.5427330136299133,0.7973756790161133,1.149599552154541
1761746852,1,cutebot,0.5669960379600525,0.7968341708183289,1.1513315439224243
1761746852,1,cutebot,0.5673207640647888,0.7971197962760925,1.152895450592041
1761746853,1,cutebot,0.5388758778572083,0.7976586222648621,1.1526116132736206
1761746853,1,cutebot,0.5640469789505005,0.7968762516975403,1.1519043445587158
1761746854,1,cutebot,0.5474447011947632,0.7963252067565918,1.1488374471664429
1761746854,1,cutebot,0.622961163520813,0.7974720597267151,1.1506596803665161
1761746854,1,cutebot,0.60616135597229,0.7979844212532043,1.1543397903442383
1761746855,1,cutebot,0.4585382044315338,0.7958765029907227,1.140648365020752
1761746855,1,cutebot,0.4619698226451874,0.7965028285980225,1.1394755840301514
1761746856,1,cutebot,0.5195542573928833,0.7977110147476196,1.1411951780319214
1761746856,1,cutebot,0.51957768201828,0.7977398633956909,1.1322405338287354
1761746857,1,cutebot,0.5293332934379578,0.7953923940658569,1.1226685047149658
